team_name,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,full_time,goals,half_time,inter,keyp,longb,mins,motm,off,offsides,owng,player_number,ps_x,ps_y,rating,red,spg,tackles,tall,thrb,unstch,weight,yel
Arsenal,26.76,2.12,0.732,1.02,0.22399999999999998,1.412,81.544,0.8759999999999999,0.648,0.76,0.644,16.72,2.48,4.28,1.2479999999999998,0.732,0.25999999999999995,1499.2,1.04,0.11200000000000002,0.16000000000000003,0.12,47136.92,81.544,37.74,6.9736,0.16,0.9400000000000002,1.3599999999999997,180.8,1.7720000000000002,0.916,73.32,1.6
Aston Villa,25.551724137931036,0.6551724137931034,0.48620689655172417,1.2586206896551724,0.20344827586206893,1.8413793103448275,73.86551724137931,0.5172413793103449,0.5620689655172413,0.696551724137931,0.7758620689655172,14.413793103448276,0.8275862068965517,2.9310344827586206,1.327586206896552,0.48620689655172417,0.3068965517241378,1294.551724137931,0.3793103448275862,0.0896551724137931,0.16896551724137931,0.13793103448275862,87814.72413793103,73.86551724137931,25.700000000000003,6.5827586206896544,0.10344827586206896,0.6000000000000001,1.2655172413793105,168.24137931034483,2.103448275862069,1.0310344827586209,67.24137931034483,2.586206896551724
Bournemouth,27.607142857142858,1.0,0.5321428571428571,0.8642857142857141,0.13214285714285717,1.239285714285714,79.65357142857144,0.6892857142857142,0.5964285714285714,0.6285714285714284,0.5535714285714287,14.928571428571429,1.5357142857142858,3.892857142857143,0.9500000000000003,0.5321428571428571,0.2071428571428571,1343.392857142857,0.5357142857142857,0.1285714285714286,0.10357142857142858,0.0,54746.0,79.65357142857144,24.775000000000002,6.538571428571427,0.03571428571428571,0.7250000000000002,0.9892857142857142,181.07142857142858,1.7500000000000002,0.8535714285714286,76.17857142857143,1.8928571428571428
Crystal Palace,27.633333333333333,0.7,0.5399999999999999,1.1366666666666667,0.24333333333333335,1.5199999999999998,74.14,0.7633333333333333,0.5633333333333334,0.6133333333333333,0.9533333333333334,13.933333333333334,1.2666666666666666,3.533333333333333,0.9866666666666666,0.5399999999999999,0.3133333333333333,1253.4,0.5333333333333333,0.18333333333333338,0.08000000000000002,0.13333333333333333,49452.933333333334,74.14,22.490000000000002,6.580333333333334,0.06666666666666667,0.8199999999999997,0.9899999999999999,182.5,1.9666666666666672,0.86,76.2,2.0
Everton,26.258064516129032,1.3870967741935485,0.5193548387096775,0.703225806451613,0.29032258064516125,1.8193548387096772,80.0806451612903,0.7451612903225806,0.7580645161290323,0.6516129032258065,0.5419354838709677,13.483870967741936,1.8064516129032258,3.161290322580645,1.0225806451612904,0.5193548387096775,0.25483870967741934,1209.8064516129032,0.6129032258064516,0.06774193548387097,0.12258064516129033,0.03225806451612903,81130.2258064516,80.0806451612903,29.00645161290322,6.733225806451612,0.16129032258064516,0.7129032258064515,1.1967741935483867,168.5483870967742,2.2,0.7096774193548386,68.29032258064517,1.4193548387096775
Leicester,27.26086956521739,1.9565217391304348,0.5695652173913043,1.1130434782608696,0.3173913043478261,1.6173913043478265,69.06521739130436,0.5869565217391303,0.6782608695652173,0.5608695652173915,0.7652173913043478,18.17391304347826,2.9130434782608696,4.739130434782608,1.3608695652173914,0.5695652173913043,0.24347826086956523,1633.5217391304348,1.0869565217391304,0.0608695652173913,0.1347826086956522,0.0,66816.95652173914,69.06521739130436,20.656521739130437,6.809130434782608,0.13043478260869565,0.7565217391304345,1.3869565217391304,180.6086956521739,1.439130434782609,0.7391304347826086,75.0,2.0869565217391304
Liverpool,24.029411764705884,1.4705882352941178,0.6764705882352942,0.9411764705882353,0.18823529411764706,1.4617647058823529,77.71764705882349,0.9352941176470589,0.6441176470588236,0.585294117647059,0.7058823529411764,12.294117647058824,1.8235294117647058,3.2058823529411766,0.9088235294117648,0.6764705882352942,0.2558823529411765,1104.8235294117646,0.7352941176470589,0.11470588235294119,0.0911764705882353,0.029411764705882353,101962.0294117647,77.71764705882349,32.108823529411765,6.681470588235294,0.08823529411764706,0.8676470588235295,1.4000000000000001,175.61764705882354,1.864705882352941,0.7764705882352941,72.29411764705883,1.7941176470588236
Manchester City,27.44,2.12,0.8080000000000003,0.9880000000000001,0.11200000000000002,1.628,83.55600000000003,0.8840000000000002,0.8200000000000002,0.624,0.6639999999999999,16.72,2.84,4.36,1.1360000000000001,0.8080000000000003,0.408,1505.8,0.96,0.096,0.16,0.04,65406.72,83.55600000000003,35.20399999999999,6.9136,0.0,0.9280000000000002,1.256,179.56,1.7920000000000005,0.648,73.24,2.44
Manchester United,24.363636363636363,0.9393939393939394,0.4575757575757576,0.7939393939393941,0.13636363636363635,1.1393939393939392,74.83333333333333,0.8030303030303029,0.6181818181818182,0.5606060606060607,0.7545454545454546,12.666666666666666,1.393939393939394,3.272727272727273,0.9363636363636366,0.4575757575757576,0.2454545454545454,1138.909090909091,0.6363636363636364,0.11818181818181821,0.07575757575757577,0.06060606060606061,108259.54545454546,74.83333333333333,30.290909090909086,6.675757575757574,0.030303030303030304,0.5909090909090909,1.2515151515151515,170.42424242424244,1.8636363636363635,0.7333333333333334,69.48484848484848,1.9696969696969697
Newcastle United,25.35483870967742,1.096774193548387,0.4580645161290323,0.7806451612903225,0.23870967741935484,1.4193548387096777,72.72258064516126,0.6387096774193546,0.635483870967742,0.5451612903225808,0.629032258064516,13.483870967741936,1.3870967741935485,3.4838709677419355,1.0064516129032262,0.4580645161290323,0.27096774193548395,1208.1935483870968,0.4838709677419355,0.09677419354838711,0.11612903225806452,0.06451612903225806,72091.45161290323,72.72258064516126,23.787096774193547,6.583870967741934,0.16129032258064516,0.5677419354838709,1.3258064516129031,181.80645161290323,2.103225806451613,0.7806451612903226,75.70967741935483,1.935483870967742
Norwich,28.035714285714285,0.9642857142857143,0.4821428571428572,1.0571428571428572,0.18214285714285713,2.0678571428571426,74.06785714285714,0.7928571428571428,0.5928571428571429,0.5464285714285715,0.7035714285714285,14.928571428571429,1.3571428571428572,3.7857142857142856,0.7857142857142857,0.4821428571428572,0.28214285714285714,1339.7142857142858,0.5,0.16071428571428573,0.15,0.07142857142857142,33193.53571428572,74.06785714285714,24.45,6.503214285714286,0.10714285714285714,0.7214285714285714,1.0785714285714287,181.46428571428572,1.8964285714285711,0.725,74.32142857142857,2.1785714285714284
Southampton,26.23076923076923,1.7307692307692308,0.5769230769230769,1.0961538461538463,0.21153846153846156,1.7807692307692309,73.41538461538461,0.6346153846153846,0.5038461538461539,0.5346153846153846,0.576923076923077,16.076923076923077,2.1923076923076925,4.269230769230769,1.0615384615384615,0.5769230769230769,0.33076923076923076,1444.923076923077,0.8846153846153846,0.13846153846153847,0.08461538461538462,0.0,61769.230769230766,73.41538461538461,25.496153846153845,6.773076923076923,0.23076923076923078,0.7423076923076922,1.1153846153846152,183.76923076923077,2.3846153846153846,0.7538461538461537,77.53846153846153,2.1923076923076925
Stoke,28.37037037037037,1.0740740740740742,0.4814814814814816,1.1666666666666667,0.28888888888888886,1.5074074074074075,74.72592592592592,0.5962962962962962,0.6962962962962963,0.6222222222222222,0.714814814814815,15.481481481481481,1.4814814814814814,3.962962962962963,0.874074074074074,0.4814814814814816,0.1962962962962963,1387.7777777777778,0.7407407407407407,0.16296296296296298,0.09259259259259259,0.0,46518.74074074074,74.72592592592592,26.870370370370363,6.626296296296295,0.14814814814814814,0.648148148148148,1.3148148148148147,185.0,2.2518518518518524,0.8296296296296297,78.37037037037037,1.8888888888888888
Sunderland,27.0,0.9032258064516129,0.529032258064516,1.2193548387096775,0.232258064516129,2.3483870967741933,70.79677419354839,0.6258064516129033,0.7258064516129032,0.7096774193548387,0.7129032258064517,13.483870967741936,1.4193548387096775,3.3870967741935485,0.9580645161290324,0.529032258064516,0.24516129032258063,1212.6774193548388,0.41935483870967744,0.12903225806451613,0.11612903225806454,0.03225806451612903,65336.903225806454,70.79677419354839,23.580645161290324,6.71516129032258,0.06451612903225806,0.638709677419355,1.3774193548387097,176.7741935483871,2.019354838709677,0.7612903225806451,74.64516129032258,2.064516129032258
Swansea,26.74074074074074,0.9259259259259259,0.6037037037037037,0.8481481481481481,0.24444444444444444,1.7666666666666668,80.15555555555558,0.7185185185185186,0.6666666666666666,0.7296296296296299,0.7888888888888888,15.481481481481481,1.5185185185185186,4.037037037037037,1.0370370370370368,0.6037037037037037,0.26666666666666666,1392.2592592592594,0.6666666666666666,0.12592592592592594,0.14444444444444446,0.18518518518518517,51576.666666666664,80.15555555555558,30.02222222222222,6.649629629629629,0.037037037037037035,0.6925925925925926,1.088888888888889,180.55555555555554,2.266666666666666,0.8444444444444444,73.29629629629629,2.2222222222222223
Tottenham,24.416666666666668,2.0833333333333335,0.7666666666666666,0.8666666666666667,0.25,1.654166666666667,80.65416666666667,0.8541666666666662,0.4958333333333332,0.5874999999999999,0.7625000000000002,17.416666666666668,2.8333333333333335,4.416666666666667,1.0125,0.7666666666666666,0.24999999999999997,1568.375,0.9166666666666666,0.09583333333333333,0.16666666666666666,0.125,78004.79166666667,80.65416666666667,31.512499999999992,6.823333333333334,0.0,0.9874999999999999,1.3041666666666665,182.04166666666666,2.0916666666666663,0.7625000000000002,74.83333333333333,3.0
Watford,28.12,0.72,0.5119999999999999,0.9560000000000001,0.16399999999999998,1.4880000000000004,71.63200000000002,0.6679999999999999,0.7080000000000001,0.644,0.7840000000000003,16.72,1.48,4.08,1.2519999999999998,0.5119999999999999,0.29200000000000004,1503.4,0.76,0.05999999999999999,0.18399999999999994,0.08,48336.4,71.63200000000002,23.227999999999998,6.637600000000001,0.12,0.7040000000000001,1.304,183.44,1.8760000000000003,0.836,76.24,2.92
West Bromwich Albion,27.5,0.8928571428571429,0.4892857142857142,1.05,0.2285714285714286,1.5428571428571427,69.375,0.8214285714285714,0.5821428571428572,0.6428571428571429,0.675,14.928571428571429,1.1428571428571428,3.607142857142857,1.1392857142857142,0.4892857142857142,0.37499999999999994,1342.5714285714287,0.5,0.1285714285714286,0.06785714285714285,0.10714285714285714,66286.75,69.375,20.017857142857142,6.630714285714288,0.10714285714285714,0.6892857142857143,1.0464285714285715,176.21428571428572,1.5607142857142855,0.7785714285714286,73.85714285714286,2.3214285714285716
West Ham,26.75,1.3571428571428572,0.6142857142857142,1.0535714285714286,0.26428571428571423,1.6285714285714283,72.37857142857142,0.6285714285714284,0.5714285714285714,0.6821428571428572,0.6428571428571429,14.928571428571429,2.2857142857142856,3.9642857142857144,1.0178571428571428,0.6142857142857142,0.3071428571428571,1342.607142857143,0.7857142857142857,0.18928571428571428,0.125,0.07142857142857142,60621.642857142855,72.37857142857142,22.871428571428563,6.737142857142858,0.17857142857142858,0.8607142857142858,1.1535714285714285,182.21428571428572,1.8357142857142854,0.8321428571428573,77.42857142857143,2.0714285714285716
