team_name,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,full_time,goals,half_time,inter,keyp,longb,mins,motm,off,offsides,owng,player_number,ps_x,ps_y,rating,red,spg,tackles,tall,thrb,unstch,weight,yel
AC Milan,26.933333333333334,1.0666666666666667,0.6033333333333334,0.8300000000000003,0.2333333333333333,1.486666666666667,78.45666666666668,0.7933333333333332,0.48666666666666647,0.92,1.0833333333333333,13.933333333333334,1.6333333333333333,3.466666666666667,1.1533333333333335,0.6033333333333334,0.25999999999999995,1249.8666666666666,0.8,0.17666666666666667,0.19333333333333333,0.03333333333333333,62839.86666666667,78.45666666666668,29.723333333333326,6.685333333333334,0.1,0.8966666666666666,1.18,176.96666666666667,2.3066666666666666,0.8233333333333334,75.23333333333333,3.066666666666667
Atalanta,28.272727272727273,0.7272727272727273,0.5303030303030302,0.9787878787878789,0.18787878787878787,1.4636363636363638,74.63030303030303,0.5727272727272725,0.5878787878787878,1.006060606060606,1.1090909090909091,12.666666666666666,1.1515151515151516,3.4545454545454546,1.2909090909090912,0.5303030303030302,0.29090909090909095,1132.7272727272727,0.48484848484848486,0.10303030303030306,0.18181818181818182,0.030303030303030304,73655.63636363637,74.63030303030303,26.42424242424243,6.653636363636364,0.42424242424242425,0.7636363636363638,1.3666666666666663,182.03030303030303,2.009090909090909,0.7181818181818181,75.42424242424242,2.909090909090909
Bologna,26.806451612903224,0.7419354838709677,0.45806451612903226,0.8806451612903221,0.20645161290322575,1.441935483870967,,0.6612903225806451,0.596774193548387,0.9967741935483873,0.9193548387096775,13.483870967741936,1.064516129032258,3.6129032258064515,1.396774193548387,0.45806451612903226,,1206.5806451612902,0.41935483870967744,0.15806451612903225,0.164516129032258,0.0,91362.51612903226,77.24193548387096,25.841935483870966,6.618709677419354,0.22580645161290322,0.5580645161290322,1.2225806451612906,174.8709677419355,,0.8870967741935484,72.03225806451613,2.838709677419355
Carpi,26.685714285714287,0.6571428571428571,0.5485714285714286,0.8542857142857145,0.1742857142857143,1.7285714285714282,68.50571428571429,0.42857142857142855,0.6228571428571428,0.8600000000000001,1.0971428571428572,11.942857142857143,0.9428571428571428,3.2285714285714286,1.1999999999999995,0.5485714285714286,0.32,1071.9714285714285,0.37142857142857144,0.14,0.1457142857142857,0.0,105647.11428571428,68.50571428571429,20.631428571428568,6.624000000000001,0.17142857142857143,0.7742857142857141,1.294285714285714,182.02857142857144,1.8600000000000003,0.7942857142857143,75.08571428571429,3.0
Chievo,29.73076923076923,1.0769230769230769,0.6269230769230769,1.1076923076923078,0.24615384615384614,1.723076923076923,74.31923076923077,0.6346153846153846,0.7999999999999997,0.9461538461538463,1.0615384615384615,16.076923076923077,1.6153846153846154,4.384615384615385,1.288461538461538,0.6269230769230769,0.31153846153846143,1445.1923076923076,0.5384615384615384,0.20769230769230773,0.10384615384615387,0.07692307692307693,37825.0,74.31923076923077,26.661538461538456,6.729230769230771,0.15384615384615385,0.7884615384615384,1.2153846153846153,183.42307692307693,2.3461538461538467,0.7269230769230769,76.84615384615384,3.9615384615384617
Empoli,25.586206896551722,1.0,0.482758620689655,0.8758620689655174,0.33448275862068955,1.7034482758620686,80.07586206896552,0.7965517241379311,0.5241379310344828,1.1896551724137931,0.7551724137931033,14.413793103448276,1.3448275862068966,3.8275862068965516,1.2310344827586206,0.482758620689655,0.12758620689655176,1292.4137931034484,0.6551724137931034,0.09655172413793105,0.403448275862069,0.034482758620689655,109880.86206896552,80.07586206896552,33.5,6.6613793103448256,0.20689655172413793,0.7241379310344828,1.0000000000000002,181.0344827586207,2.055172413793103,0.6758620689655173,74.55172413793103,3.1724137931034484
Fiorentina,27.653846153846153,1.4615384615384615,0.707692307692308,0.6115384615384614,0.1076923076923077,0.9230769230769231,82.44615384615386,0.8500000000000001,0.5923076923076922,0.9076923076923078,0.9576923076923074,16.076923076923077,2.230769230769231,4.269230769230769,1.0076923076923077,0.707692307692308,0.25384615384615383,1445.1538461538462,0.9615384615384616,0.1153846153846154,0.17307692307692304,0.0,50913.42307692308,82.44615384615386,36.06153846153846,6.751153846153846,0.11538461538461539,1.0538461538461539,1.2000000000000002,182.76923076923077,1.6230769230769237,0.7961538461538462,76.38461538461539,3.576923076923077
Frosinone,26.571428571428573,0.7857142857142857,0.5535714285714286,1.035714285714286,0.45000000000000007,2.0142857142857142,68.15357142857142,0.5678571428571427,0.775,0.9464285714285715,1.0571428571428574,14.928571428571429,1.2142857142857142,4.071428571428571,1.1107142857142855,0.5535714285714286,0.24285714285714285,1336.357142857143,0.25,0.13928571428571432,0.1,0.03571428571428571,98313.92857142857,68.15357142857142,20.41428571428572,6.568214285714286,0.17857142857142858,0.789285714285714,1.1107142857142855,182.46428571428572,2.132142857142857,0.8607142857142858,75.67857142857143,3.857142857142857
Genoa,26.9,1.0666666666666667,0.63,1.0366666666666666,0.2133333333333333,1.5133333333333332,76.76666666666667,0.8433333333333334,0.6100000000000001,0.9499999999999997,1.1700000000000004,13.933333333333334,1.4666666666666666,3.7666666666666666,1.2600000000000002,0.63,0.32999999999999996,1242.7333333333333,0.6666666666666666,0.17000000000000004,0.13333333333333333,0.1,74760.8,76.76666666666667,27.156666666666663,6.7523333333333335,0.3,0.8300000000000002,1.1966666666666668,180.86666666666667,1.79,0.8066666666666665,75.5,2.7
Inter,26.178571428571427,1.25,0.6392857142857145,0.8357142857142857,0.17857142857142855,1.1392857142857142,80.2,0.5464285714285715,0.6107142857142858,0.817857142857143,0.864285714285714,14.928571428571429,1.75,4.0,0.8857142857142858,0.6392857142857145,0.32142857142857145,1335.5714285714287,0.8928571428571429,0.12142857142857146,0.1285714285714286,0.03571428571428571,85923.17857142857,80.2,30.13214285714285,6.6835714285714305,0.42857142857142855,0.8071428571428572,1.1249999999999998,175.78571428571428,1.8607142857142855,0.7321428571428573,72.67857142857143,3.1785714285714284
