team_name,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,full_time,goals,half_time,inter,keyp,longb,mins,motm,off,offsides,owng,player_number,ps_x,ps_y,rating,red,spg,tackles,tall,thrb,unstch,weight,yel,labeled_league
Arsenal,24.25,3.0,0.775,1.0,0.07500000000000001,0.375,77.15,1.175,0.47500000000000003,0.85,0.5750000000000001,13.0,6.25,7.25,0.3,0.775,0.05,1132.25,0.5,0.22499999999999998,0.05,0.25,74138.25,77.15,20.475,6.9075,0.0,1.675,0.975,183.75,0.275,1.65,76.75,0.75,3
Aston Villa,23.1,0.5,0.6,1.56,0.06999999999999999,0.35000000000000003,67.53,0.8099999999999999,0.31,0.86,0.62,10.2,1.8,5.8,0.42000000000000004,0.6,0.3,942.2,0.1,0.24,0.0,0.0,111837.5,67.53,15.780000000000001,6.492,0.1,0.9099999999999998,0.58,162.4,0.4,1.7,59.3,1.3,3
Bournemouth,26.75,1.0,0.6583333333333333,0.6166666666666667,0.041666666666666664,0.3166666666666667,77.63333333333334,0.958333333333333,0.4916666666666667,0.7833333333333333,0.65,10.25,2.3333333333333335,6.0,0.4333333333333333,0.6583333333333333,0.2333333333333333,928.5,0.4166666666666667,0.225,0.0,0.0,74504.58333333333,77.63333333333334,16.416666666666668,6.47,0.0,1.0750000000000002,0.7416666666666667,179.33333333333334,0.5833333333333334,1.2666666666666668,74.0,1.0833333333333333,3
Crystal Palace,26.363636363636363,0.7272727272727273,0.5818181818181819,1.0636363636363637,0.05454545454545456,0.38181818181818183,74.42727272727274,1.0545454545454545,0.33636363636363636,0.8454545454545456,1.1,8.818181818181818,1.4545454545454546,5.636363636363637,0.29090909090909095,0.5818181818181819,0.23636363636363641,814.2727272727273,0.5454545454545454,0.4,0.0,0.0,60866.63636363636,74.42727272727274,12.42727272727273,6.41090909090909,0.09090909090909091,0.9181818181818181,0.5272727272727272,181.36363636363637,0.33636363636363636,1.4181818181818182,74.81818181818181,1.0909090909090908,3
Everton,26.4,3.6,0.9400000000000001,0.86,0.02,0.26,76.1,1.3800000000000001,0.5800000000000001,0.8,0.72,14.8,5.6,5.8,0.36,0.9400000000000001,0.38,1322.8,1.2,0.20000000000000004,0.0,0.0,61242.6,76.1,19.78,6.704000000000001,0.0,1.24,0.78,180.6,0.6599999999999999,1.38,78.8,1.4,3
Leicester,25.5,2.625,0.7,0.95,0.075,0.33749999999999997,70.5,0.9,0.5625,0.8124999999999999,0.7999999999999999,14.625,6.75,7.625,0.475,0.7,0.2,1313.875,1.75,0.15,0.0,0.0,99603.625,70.5,14.0,6.69375,0.125,1.2125,0.7749999999999999,180.375,0.4375,1.175,72.125,1.125,3
Liverpool,22.666666666666668,1.7777777777777777,0.7666666666666667,0.8777777777777778,0.011111111111111112,0.2666666666666666,81.1,1.2222222222222223,0.2666666666666667,0.6555555555555554,0.6333333333333333,8.333333333333334,3.2222222222222223,6.333333333333333,0.15555555555555556,0.7666666666666667,0.2,800.3333333333334,0.6666666666666666,0.2777777777777778,0.0,0.0,125759.22222222222,81.1,15.555555555555555,6.635555555555555,0.0,1.322222222222222,0.7222222222222223,159.22222222222223,0.3777777777777778,1.1222222222222225,65.44444444444444,0.5555555555555556,3
Manchester City,23.8,3.4,1.2400000000000002,0.6799999999999999,0.0,0.22000000000000003,80.58000000000001,1.94,0.74,0.9199999999999999,0.7,18.8,9.8,8.8,0.31999999999999995,1.2400000000000002,0.44000000000000006,1656.8,2.2,0.36,0.0,0.0,103398.8,80.58000000000001,25.119999999999997,6.959999999999999,0.0,2.22,0.7,178.6,0.6199999999999999,1.3800000000000001,73.6,1.2,3
Manchester United,23.181818181818183,1.6363636363636365,0.6181818181818182,0.4090909090909091,0.07272727272727274,0.3,72.80909090909091,1.2363636363636366,0.4090909090909091,0.6818181818181818,0.5545454545454546,12.545454545454545,3.3636363636363638,3.0,0.3,0.6181818181818182,0.13636363636363635,1101.2727272727273,1.0909090909090908,0.2818181818181818,0.0,0.0,107254.54545454546,72.80909090909091,19.83636363636364,6.550909090909091,0.09090909090909091,1.1272727272727272,0.4727272727272727,177.36363636363637,0.8454545454545456,1.0272727272727271,72.0,1.5454545454545454,3
Newcastle United,24.666666666666668,1.0,0.5666666666666667,0.5333333333333334,0.06666666666666667,0.30000000000000004,75.9,1.0,0.6222222222222222,0.6777777777777778,0.5666666666666667,8.555555555555555,2.4444444444444446,7.111111111111111,0.2888888888888889,0.5666666666666667,0.30000000000000004,810.7777777777778,0.2222222222222222,0.18888888888888888,0.011111111111111112,0.0,78886.88888888889,75.9,13.333333333333334,6.386666666666667,0.2222222222222222,1.0,0.8222222222222223,182.22222222222223,0.3111111111111111,1.3777777777777778,74.22222222222223,1.1111111111111112,3
