team_name,Unnamed: 0,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,full_time,goals,half_time,inter,keyp,longb,mins,motm,off,offsides,owng,player_number,ps_x,ps_y,rating,red,spg,tackles,tall,thrb,unstch,weight,yel,labeled_league
ADO Den Haag,3039.0,25.727272727272727,0.8181818181818182,0.3727272727272727,1.218181818181818,0.3909090909090909,3.2909090909090906,78.0,0.43636363636363645,0.790909090909091,0.5818181818181819,1.0818181818181818,19.0,1.3636363636363635,2.4545454545454546,2.0272727272727273,0.3727272727272727,0.18181818181818182,1690.7272727272727,0.7272727272727273,0.03636363636363637,0.21818181818181823,0.2727272727272727,79510.45454545454,78.0,30.7,6.79090909090909,0.09090909090909091,0.43636363636363634,1.8818181818181818,184.54545454545453,2.7818181818181817,0.5818181818181819,74.72727272727273,3.5454545454545454,5.0
AZ Alkmaar,3146.6666666666665,24.25,0.75,0.525,1.2000000000000002,0.4333333333333333,3.3833333333333333,80.56666666666666,0.35000000000000003,0.65,0.6749999999999999,0.8666666666666668,13.916666666666666,0.9166666666666666,2.3333333333333335,1.7916666666666663,0.525,0.25000000000000006,1259.3333333333333,0.5,0.016666666666666666,0.3833333333333333,0.16666666666666666,131888.16666666666,80.56666666666666,33.34166666666666,6.873333333333334,0.25,0.45,1.7583333333333329,179.5,3.1833333333333336,0.4166666666666667,60.75,1.9166666666666667,5.0
Ajax,2798.0,24.0,2.6666666666666665,0.611111111111111,1.688888888888889,0.32222222222222224,2.3888888888888893,82.55555555555556,0.39999999999999997,0.34444444444444444,0.7000000000000001,1.077777777777778,18.444444444444443,0.7777777777777778,2.3333333333333335,1.8888888888888888,0.611111111111111,0.43333333333333335,1662.7777777777778,1.6666666666666667,0.011111111111111112,0.28888888888888886,0.0,97574.0,82.55555555555556,41.711111111111116,7.095555555555555,0.1111111111111111,0.5555555555555556,1.6666666666666667,184.33333333333334,2.977777777777778,0.5555555555555556,79.11111111111111,2.7777777777777777,5.0
Cambuur,2927.733333333333,25.133333333333333,0.5333333333333333,0.6133333333333333,1.14,0.24666666666666667,2.62,80.17999999999999,0.32000000000000006,0.6066666666666668,0.7600000000000001,1.14,12.066666666666666,0.3333333333333333,1.6,2.3666666666666667,0.6133333333333333,0.3266666666666666,1060.8,0.4666666666666667,0.020000000000000004,0.4,0.13333333333333333,103665.4,80.17999999999999,38.54666666666667,6.526,0.06666666666666667,0.30666666666666664,1.3333333333333333,182.66666666666666,2.9600000000000004,0.4266666666666667,71.6,2.1333333333333333,5.0
De Graafschap,3015.090909090909,22.90909090909091,0.45454545454545453,0.41818181818181815,1.1181818181818182,0.43636363636363634,3.7818181818181817,74.22727272727273,0.30000000000000004,0.8727272727272727,0.6545454545454544,1.1090909090909093,14.818181818181818,0.7272727272727273,1.9090909090909092,1.6818181818181819,0.41818181818181815,0.24545454545454548,1316.6363636363637,0.09090909090909091,0.009090909090909092,0.5363636363636364,0.18181818181818182,170139.63636363635,74.22727272727273,26.745454545454546,6.5672727272727265,0.18181818181818182,0.4181818181818182,1.9909090909090907,184.27272727272728,2.6454545454545455,0.5363636363636364,77.36363636363636,3.090909090909091,5.0
Excelsior,2990.0,25.0,0.7,0.31,1.3900000000000001,0.6,4.22,71.78,0.27,0.5000000000000001,0.51,0.99,16.9,0.4,0.9,2.04,0.31,0.13,1494.6,0.5,0.02,0.22000000000000003,0.0,110484.9,71.78,26.03,6.665000000000001,0.3,0.35000000000000003,1.38,182.9,2.95,0.36,69.0,2.4,5.0
FC Groningen,3172.9285714285716,24.571428571428573,0.7142857142857143,0.4142857142857143,1.207142857142857,0.4285714285714285,3.2785714285714285,81.12857142857142,0.5214285714285715,0.5999999999999999,0.6357142857142858,0.9500000000000001,15.785714285714286,0.6428571428571429,2.142857142857143,1.8,0.4142857142857143,0.15714285714285717,1408.5714285714287,0.35714285714285715,0.014285714285714287,0.19999999999999998,0.07142857142857142,137033.64285714287,81.12857142857142,38.892857142857146,6.717142857142856,0.07142857142857142,0.45,1.7,169.35714285714286,2.564285714285714,0.5571428571428572,69.71428571428571,2.357142857142857,5.0
FC Utrecht,2772.4166666666665,23.916666666666668,0.8333333333333334,0.47500000000000003,1.225,0.3416666666666666,2.0,80.43333333333335,0.5666666666666668,0.46666666666666673,0.7083333333333334,1.05,15.75,1.0,2.5833333333333335,2.2583333333333333,0.47500000000000003,0.4333333333333333,1401.5,0.5833333333333334,0.025000000000000005,0.43333333333333335,0.08333333333333333,119539.33333333333,80.43333333333335,32.14166666666667,6.7725,0.25,0.425,1.5,164.66666666666666,2.8000000000000003,0.5833333333333334,67.41666666666667,2.3333333333333335,5.0
Feyenoord,2900.222222222222,24.0,1.6666666666666667,0.5777777777777778,1.6666666666666667,0.288888888888889,2.6333333333333337,82.13333333333333,0.5777777777777778,0.6777777777777777,0.9666666666666668,0.9777777777777779,18.88888888888889,0.3333333333333333,1.8888888888888888,1.9000000000000001,0.5777777777777778,0.43333333333333335,1682.4444444444443,0.6666666666666666,0.022222222222222223,0.33333333333333326,0.2222222222222222,116948.66666666667,82.13333333333333,44.0,6.895555555555555,0.2222222222222222,0.5,1.8444444444444446,183.44444444444446,3.888888888888888,0.6333333333333333,76.44444444444444,3.4444444444444446,5.0
Heracles,2748.3333333333335,25.88888888888889,1.1111111111111112,0.4555555555555555,1.2222222222222223,0.6,3.644444444444445,78.16666666666667,0.4555555555555555,0.4111111111111111,0.9222222222222223,0.9333333333333333,22.333333333333332,0.8888888888888888,2.5555555555555554,2.066666666666667,0.4555555555555555,0.35555555555555557,2020.7777777777778,0.5555555555555556,0.06666666666666667,0.14444444444444443,0.0,90533.33333333333,78.16666666666667,31.411111111111115,6.843333333333334,0.1111111111111111,0.36666666666666664,1.788888888888889,160.55555555555554,3.1555555555555554,0.43333333333333335,64.44444444444444,4.111111111111111,5.0
