team_name,Unnamed: 0,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,full_time,goals,half_time,inter,keyp,longb,mins,motm,off,offsides,owng,player_number,ps_x,ps_y,rating,red,spg,tackles,tall,thrb,unstch,weight,yel,labeled_league
Juventus,1325.076923076923,28.384615384615383,1.6153846153846154,0.7307692307692307,1.0230769230769232,0.20000000000000007,1.7846153846153852,85.04615384615384,0.5846153846153846,0.5076923076923077,0.8538461538461539,0.9923076923076924,16.615384615384617,1.5384615384615385,3.1538461538461537,1.453846153846154,0.7307692307692307,0.28461538461538455,1505.3076923076924,0.8461538461538461,0.12307692307692308,0.1076923076923077,0.07692307692307693,47690.92307692308,85.04615384615384,41.43846153846154,6.976923076923078,0.23076923076923078,0.6923076923076924,1.4153846153846155,182.30769230769232,2.4692307692307693,0.6076923076923076,80.15384615384616,3.5384615384615383,2.0
Lazio,1084.0714285714287,27.714285714285715,0.7857142857142857,0.5571428571428572,1.2428571428571427,0.35,2.5714285714285707,82.58571428571429,0.6357142857142858,0.8,0.75,1.4142857142857144,15.642857142857142,0.7142857142857143,1.5714285714285714,2.7142857142857144,0.5571428571428572,0.3071428571428571,1379.4285714285713,0.6428571428571429,0.04285714285714286,0.35000000000000003,0.14285714285714285,62508.142857142855,82.58571428571429,45.12142857142857,6.86,0.5,0.5357142857142857,1.907142857142857,182.42857142857142,3.642857142857143,0.6142857142857142,74.85714285714286,4.571428571428571,2.0
Napoli,1621.6153846153845,26.23076923076923,1.2307692307692308,0.6000000000000001,1.2615384615384615,0.2538461538461539,1.3076923076923077,88.5076923076923,0.5923076923076923,0.7,0.7999999999999999,0.9923076923076924,17.53846153846154,0.46153846153846156,3.076923076923077,1.192307692307692,0.6000000000000001,0.3153846153846154,1587.5384615384614,0.6153846153846154,0.038461538461538464,0.3692307692307693,0.0,76072.23076923077,88.5076923076923,49.630769230769225,6.792307692307693,0.07692307692307693,0.32307692307692315,1.623076923076923,183.76923076923077,1.9846153846153847,0.4846153846153846,76.15384615384616,3.923076923076923,2.0
Palermo,1144.2727272727273,26.727272727272727,0.45454545454545453,0.3,1.0363636363636364,0.45454545454545464,3.0,77.64545454545454,0.45454545454545453,0.7000000000000001,0.8181818181818182,1.1454545454545455,14.909090909090908,0.7272727272727273,1.6363636363636365,2.0727272727272728,0.3,0.20909090909090908,1316.090909090909,0.2727272727272727,0.09090909090909091,0.4636363636363638,0.2727272727272727,76640.72727272728,77.64545454545454,26.636363636363637,6.712727272727273,0.5454545454545454,0.35454545454545455,1.7090909090909088,185.0909090909091,2.154545454545455,0.5181818181818182,78.9090909090909,3.8181818181818183,2.0
Roma,1357.6923076923076,26.76923076923077,1.2307692307692308,0.4461538461538461,1.192307692307692,0.24615384615384617,1.9307692307692308,85.06153846153846,0.3846153846153845,0.4923076923076923,0.6461538461538461,1.1384615384615384,14.307692307692308,1.3076923076923077,3.5384615384615383,1.3923076923076922,0.4461538461538461,0.24615384615384617,1292.7692307692307,0.46153846153846156,0.038461538461538464,0.3692307692307693,0.15384615384615385,57943.769230769234,85.06153846153846,35.76153846153846,6.674615384615383,0.07692307692307693,0.4230769230769231,1.0461538461538462,183.69230769230768,1.9307692307692308,0.40769230769230774,77.07692307692308,3.1538461538461537,2.0
Sampdoria,1210.75,27.4375,0.4375,0.34374999999999994,1.0875000000000001,0.44999999999999996,2.9,81.61874999999999,0.35624999999999996,0.6625,0.8500000000000002,0.9625000000000001,12.5625,0.5,1.6875,1.4437499999999999,0.34374999999999994,0.26875,1121.6875,0.375,0.049999999999999996,0.2875,0.0625,73180.375,81.61874999999999,32.050000000000004,6.555625,0.3125,0.3562499999999999,1.34375,183.5,2.19375,0.46249999999999997,76.875,3.8125,2.0
Sassuolo,1299.8,27.3,0.9,0.27,1.19,0.39,3.3600000000000003,81.75,0.2,0.35,0.6900000000000001,0.8099999999999999,15.2,0.5,1.6,1.7499999999999996,0.27,0.22999999999999998,1370.1,0.7,0.02,0.6599999999999999,0.0,74888.0,81.75,27.68,6.698,0.1,0.18,1.1700000000000002,167.4,2.04,0.27999999999999997,72.2,3.5,2.0
Torino,1237.4166666666667,27.916666666666668,1.25,0.7166666666666668,0.8833333333333333,0.3166666666666667,2.4416666666666664,82.15,0.5166666666666666,0.5416666666666666,0.8416666666666668,1.1666666666666667,20.0,1.0,2.9166666666666665,1.8416666666666666,0.7166666666666668,0.5083333333333333,1789.25,0.5833333333333334,0.049999999999999996,0.19166666666666665,0.16666666666666666,70778.75,82.15,38.65833333333333,6.8258333333333345,0.16666666666666666,0.6166666666666666,1.6416666666666666,183.83333333333334,3.1749999999999994,0.6916666666666668,77.25,5.5,2.0
Udinese,1480.25,27.75,0.5,0.36666666666666664,1.375,0.35000000000000003,2.5916666666666663,76.125,0.39999999999999997,0.5916666666666668,0.9666666666666667,1.3166666666666667,19.166666666666668,0.5833333333333334,3.0833333333333335,2.0,0.36666666666666664,0.2916666666666667,1677.8333333333333,0.4166666666666667,0.05833333333333333,0.2333333333333333,0.08333333333333333,64892.75,76.125,27.441666666666666,6.6691666666666665,0.3333333333333333,0.45833333333333326,1.6416666666666664,178.91666666666666,1.8499999999999999,0.5750000000000001,74.83333333333333,5.166666666666667,2.0
Verona,1111.7333333333333,25.933333333333334,0.8666666666666667,0.5866666666666667,1.0866666666666664,0.31333333333333335,2.64,77.57999999999998,0.48000000000000004,0.7733333333333334,0.8133333333333332,1.0533333333333332,13.133333333333333,0.8666666666666667,2.2666666666666666,1.6600000000000001,0.5866666666666667,0.64,1182.5333333333333,0.3333333333333333,0.03333333333333333,0.38,0.06666666666666667,81358.66666666667,77.57999999999998,31.020000000000003,6.710666666666667,0.2,0.5399999999999999,1.7,184.86666666666667,2.393333333333333,0.5333333333333333,75.66666666666667,3.2,2.0
