team_name,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,full_time,goals,half_time,inter,keyp,longb,mins,motm,off,offsides,owng,player_number,ps_x,ps_y,rating,red,spg,tackles,tall,thrb,unstch,weight,yel,labeled_league
Augsburg,27.4,1.2,0.7799999999999999,1.61,0.06999999999999999,0.39999999999999997,65.4,0.96,0.39,0.82,1.2499999999999998,11.1,1.9,5.4,0.63,0.7799999999999999,0.22000000000000003,1009.9,0.5,0.34,0.01,0.0,52523.8,65.4,14.1,6.631,0.1,1.3599999999999997,0.89,183.7,0.47000000000000003,1.03,79.8,2.3,0
Bayer Leverkusen,25.857142857142858,3.4285714285714284,0.8285714285714285,1.5999999999999999,0.0,0.24285714285714285,72.0,1.6571428571428573,0.4714285714285714,1.257142857142857,1.0714285714285714,15.714285714285714,5.571428571428571,6.857142857142857,0.6714285714285714,0.8285714285714285,0.17142857142857146,1432.857142857143,1.2857142857142858,0.557142857142857,0.0,0.0,63083.28571428572,72.0,19.9,6.772857142857142,0.0,1.4999999999999998,0.6714285714285715,182.85714285714286,0.45714285714285713,1.2714285714285711,78.42857142857143,2.2857142857142856,0
Bayern Munich,24.75,2.75,1.0750000000000002,0.575,0.0,0.22499999999999998,86.25,0.675,0.4,1.125,0.625,13.75,9.0,3.5,0.275,1.0750000000000002,0.35,1256.5,2.25,0.475,0.0,0.0,115683.75,86.25,24.775,7.03,0.0,1.85,0.275,179.5,0.8,1.425,72.25,0.75,0
Borussia Dortmund,25.25,3.5,1.0,0.675,0.0,0.125,76.875,1.075,0.225,0.95,0.675,9.75,4.75,7.5,0.37500000000000006,1.0,0.22499999999999998,887.75,1.0,0.3,0.0,0.0,78194.75,76.875,20.325,6.805,0.0,1.025,0.65,179.0,0.7999999999999999,1.125,71.25,0.5,0
Borussia M.Gladbach,25.142857142857142,2.142857142857143,0.7999999999999999,0.7285714285714286,0.05714285714285715,0.1,75.89999999999999,0.6714285714285715,0.5428571428571428,0.9142857142857144,0.8571428571428571,11.285714285714286,4.142857142857143,7.142857142857143,0.5428571428571428,0.7999999999999999,0.34285714285714286,1039.4285714285713,1.8571428571428572,0.35714285714285715,0.0,0.0,76843.28571428571,75.89999999999999,20.042857142857144,6.758571428571429,0.0,1.342857142857143,0.9,178.14285714285714,0.6428571428571429,0.9571428571428573,71.42857142857143,1.1428571428571428,0
Darmstadt,26.833333333333332,1.6666666666666667,0.5833333333333334,2.2,0.08333333333333333,0.44999999999999996,57.65,0.5666666666666668,0.3166666666666667,0.8833333333333334,1.1,9.666666666666666,2.8333333333333335,11.166666666666666,0.4166666666666667,0.5833333333333334,0.18333333333333335,977.8333333333334,0.8333333333333334,0.21666666666666665,0.016666666666666666,0.0,144027.66666666666,57.65,12.183333333333332,6.453333333333333,0.16666666666666666,0.9166666666666669,0.5666666666666667,186.83333333333334,0.46666666666666673,0.75,83.5,2.0,0
Eintracht Frankfurt,25.444444444444443,1.5555555555555556,0.8999999999999999,1.077777777777778,0.03333333333333334,0.24444444444444446,71.93333333333334,0.8555555555555556,0.6000000000000001,1.211111111111111,1.322222222222222,10.11111111111111,1.2222222222222223,4.444444444444445,0.6777777777777778,0.8999999999999999,0.5111111111111111,911.2222222222222,0.5555555555555556,0.38888888888888895,0.0,0.0,62381.0,71.93333333333334,18.766666666666666,6.461111111111112,0.0,1.0000000000000002,0.9333333333333333,178.77777777777777,0.6111111111111112,0.8888888888888888,73.22222222222223,2.888888888888889,0
FC Cologne,25.4,1.6,0.6799999999999999,1.7799999999999998,0.04,0.42000000000000004,69.92,0.8400000000000001,0.5999999999999999,1.4,1.1,18.4,5.2,7.0,0.5,0.6799999999999999,0.1,1645.0,1.0,0.5599999999999999,0.0,0.0,73738.0,69.92,17.32,6.674000000000001,0.2,1.6,1.02,179.6,0.48,1.4200000000000002,73.4,2.8,0
Hamburger SV,25.875,1.125,0.4125,1.8875000000000002,0.1,0.5375,68.9375,0.525,0.48749999999999993,0.55,1.1125,7.0,2.0,6.0,0.48750000000000004,0.4125,0.0125,666.25,0.375,0.2125,0.0125,0.0,58769.25,68.9375,12.5875,6.430000000000001,0.0,1.05,0.4125,184.875,0.2875,1.2,82.125,2.25,0
Hannover 96,24.583333333333332,1.0,0.7916666666666669,1.375,0.08333333333333333,0.5583333333333333,68.925,0.9916666666666667,0.5499999999999999,0.8916666666666667,0.8166666666666664,8.5,1.5833333333333333,4.166666666666667,0.7166666666666667,0.7916666666666669,0.19999999999999998,794.5,0.16666666666666666,0.45,0.0,0.0,117094.83333333333,68.925,18.900000000000002,6.4525,0.0,1.1166666666666667,0.725,183.5,0.4000000000000001,1.2249999999999999,80.25,0.8333333333333334,0
Hertha Berlin,28.285714285714285,1.4285714285714286,0.4571428571428572,1.342857142857143,0.042857142857142864,0.2857142857142857,69.05714285714285,1.2,0.5857142857142856,1.0,1.1714285714285715,13.571428571428571,3.857142857142857,3.7142857142857144,0.4428571428571429,0.4571428571428572,0.2285714285714286,1181.0,1.2857142857142858,0.2571428571428571,0.0,0.0,53223.57142857143,69.05714285714285,14.557142857142859,6.514285714285714,0.2857142857142857,1.2285714285714284,0.5428571428571429,180.28571428571428,0.5714285714285714,1.0571428571428572,74.14285714285714,2.0,0
Hoffenheim,25.0,1.8,0.7699999999999999,0.9099999999999998,0.030000000000000006,0.27999999999999997,67.24,0.82,0.51,0.9800000000000001,0.96,10.8,2.9,5.1,0.5599999999999999,0.7699999999999999,0.16999999999999998,981.7,0.7,0.3,0.0,0.0,83941.8,67.24,17.6,6.574000000000001,0.1,1.4400000000000002,0.76,181.6,0.43999999999999995,1.0799999999999998,76.7,1.6,0
Ingolstadt,26.0,0.2857142857142857,0.6142857142857144,2.4857142857142853,0.028571428571428574,0.2571428571428572,65.6857142857143,1.0714285714285716,0.4428571428571428,1.2428571428571427,1.1714285714285713,14.142857142857142,3.5714285714285716,6.142857142857143,0.5571428571428572,0.6142857142857144,0.07142857142857142,1240.0,0.7142857142857143,0.34285714285714286,0.014285714285714287,0.0,122890.57142857143,65.6857142857143,14.814285714285715,6.542857142857143,0.0,1.1857142857142857,0.7714285714285715,183.42857142857142,0.2,1.5285714285714285,80.71428571428571,3.2857142857142856,0
Mainz 05,24.571428571428573,1.8571428571428572,0.5714285714285714,1.014285714285714,0.014285714285714287,0.2285714285714286,55.55714285714286,0.8142857142857142,0.5285714285714286,1.2571428571428573,1.1714285714285713,12.428571428571429,4.0,5.285714285714286,0.4714285714285714,0.5714285714285714,0.08571428571428572,1120.142857142857,1.1428571428571428,0.5142857142857141,0.0,0.0,134172.14285714287,55.55714285714286,12.114285714285716,6.621428571428571,0.0,1.1142857142857143,0.9142857142857143,180.57142857142858,0.35714285714285715,1.3142857142857145,75.71428571428571,1.1428571428571428,0
Schalke 04,22.714285714285715,2.2857142857142856,0.7571428571428571,1.1714285714285713,0.042857142857142864,0.19999999999999998,65.1,0.8571428571428571,0.4285714285714285,0.8428571428571427,0.9714285714285714,13.571428571428571,4.0,4.428571428571429,0.4428571428571428,0.7571428571428571,0.09999999999999999,1239.2857142857142,1.0,0.2285714285714286,0.0,0.0,137405.7142857143,65.1,17.271428571428572,6.659999999999999,0.0,1.4285714285714288,0.5285714285714286,185.14285714285714,1.1142857142857143,1.0571428571428572,79.14285714285714,2.142857142857143,0
VfB Stuttgart,24.375,2.375,1.0625,1.8125,0.037500000000000006,0.3125,67.875,0.95,0.48750000000000004,1.1624999999999999,0.9874999999999999,13.375,3.625,5.75,0.6499999999999999,1.0625,0.5125,1218.75,1.0,0.3875,0.0,0.0,79883.0,67.875,18.5,6.69125,0.125,1.55,0.625,184.0,0.4625,1.3375,79.5,2.0,0
Werder Bremen,25.6,1.6,0.78,1.64,0.08,0.4,63.260000000000005,1.0,0.38,0.8200000000000001,1.28,13.2,5.6,6.8,0.5399999999999999,0.78,0.18,1208.2,0.8,0.48,0.0,0.0,86151.8,63.260000000000005,14.84,6.668000000000001,0.0,1.42,0.56,183.8,0.41999999999999993,1.08,80.2,1.4,0
Wolfsburg,24.571428571428573,1.1428571428571428,0.7285714285714285,1.0571428571428572,0.014285714285714287,0.2571428571428571,73.47142857142858,0.8142857142857142,0.38571428571428573,0.5571428571428572,0.9285714285714285,6.142857142857143,2.2857142857142856,4.0,0.3428571428571428,0.7285714285714285,0.4571428571428572,561.0,0.14285714285714285,0.29999999999999993,0.0,0.0,124411.42857142857,73.47142857142858,22.842857142857145,6.627142857142856,0.14285714285714285,1.2142857142857142,0.42857142857142855,188.0,1.2,0.6571428571428571,66.14285714285714,1.1428571428571428,0
